geration,id,w1,w2,w3,averageScore,winRate,scores
9,0,-4.902995119040187,17.233807770157874,-0.6319098097335558,1383.6,0.4,"[2545.0, 1634.0, 439.0, 824.0, 1097.0, 2235.0, 677.0, 1869.0, 1358.0, 1158.0]"
9,1,-4.294326942021102,17.498409138548947,-0.6319098097335558,1567.2,0.6,"[402.0, 822.0, 2115.0, 2233.0, 2154.0, 2350.0, 1168.0, 2029.0, 79.0, 2320.0]"
9,2,-5.215824926329455,17.26806417138174,-2.2893462465045147,951.9,0.2,"[1364.0, 2054.0, 1283.0, 508.0, 127.0, 35.0, 1079.0, 377.0, 2200.0, 492.0]"
9,3,-4.294326942021102,17.06319184517529,-0.6319098097335558,1401.4,0.5,"[956.0, 578.0, 1953.0, 2373.0, 260.0, 2094.0, 880.0, 2110.0, 1917.0, 893.0]"
9,4,-5.336136146811759,16.745752518418772,-1.579410143738869,1261.5,0.4,"[1053.0, 1127.0, 2439.0, 191.0, 943.0, 416.0, -18.0, 2054.0, 2152.0, 2258.0]"
9,5,-4.902995119040187,17.498409138548947,-0.7548440421202824,1766.2,0.6,"[1989.0, 2349.0, 1189.0, 2435.0, 1521.0, 2746.0, 495.0, 1792.0, 2037.0, 1109.0]"
9,6,-4.859998508574492,17.26806417138174,-2.2893462465045147,880.8,0.1,"[684.0, 4.0, 1240.0, 1066.0, 1042.0, 2129.0, 676.0, -115.0, 910.0, 1172.0]"
9,7,-5.215824926329455,16.796032748211626,-0.6319098097335558,1364.3,0.4,"[322.0, 1194.0, 2260.0, 962.0, 383.0, 2213.0, 1149.0, 2280.0, 658.0, 2222.0]"
9,8,-4.294326942021102,17.203079146367305,-1.579410143738869,1084.1,0.3,"[2152.0, 2038.0, 74.0, 470.0, 1402.0, 1310.0, 347.0, 769.0, -13.0, 2292.0]"
9,9,-5.336136146811759,17.963976218352645,-0.6319098097335558,1557.9,0.6,"[2032.0, 2128.0, 3005.0, 1345.0, 1480.0, 2260.0, 662.0, -85.0, 736.0, 2016.0]"
9,10,-4.902995119040187,17.498409138548947,-1.4908814765810046,1462.4,0.5,"[576.0, 2304.0, 1067.0, 2513.0, 916.0, 774.0, 545.0, 2287.0, 1296.0, 2346.0]"
9,11,-4.294326942021102,17.781968906616296,-2.2893462465045147,1132.0,0.3,"[1554.0, 644.0, 1292.0, 1032.0, 1024.0, 1219.0, -19.0, -116.0, 2204.0, 2486.0]"
9,12,-5.343758285749262,17.06319184517529,-0.6319098097335558,1176.3,0.4,"[420.0, 166.0, 2275.0, 389.0, 1857.0, 2063.0, 2352.0, 360.0, 1081.0, 800.0]"
9,13,-4.294326942021102,16.745752518418772,-1.9318880558550235,1074.8,0.3,"[826.0, -143.0, 30.0, 2194.0, 982.0, 948.0, 741.0, -29.0, 3191.0, 2008.0]"
9,14,-5.336136146811759,16.930140437634385,-0.6319098097335558,1119.0,0.1,"[1145.0, 654.0, 532.0, 1133.0, 2429.0, 1085.0, 1286.0, 1246.0, 280.0, 1400.0]"
0,0,-3.0032331910409518,-1.4693075414694263,4.723261401892934,-569.1,0.0,"[-576.0, -533.0, -559.0, -564.0, -621.0, -585.0, -546.0, -572.0, -572.0, -563.0]"
0,1,3.4124779771972946,17.736422566433617,-16.231962768784317,-64.9,0.0,"[388.0, -311.0, 76.0, -53.0, -218.0, -177.0, -516.0, -4.0, -10.0, 176.0]"
0,2,-11.500814907860075,-7.960801265937754,-16.58642769906973,-10.1,0.0,"[-232.0, -239.0, 508.0, 38.0, -300.0, 351.0, -174.0, 54.0, 132.0, -239.0]"
0,3,18.677771244211733,-17.38159963147856,-12.561001583843945,-154.8,0.0,"[-311.0, -338.0, -366.0, -176.0, -89.0, -158.0, -55.0, -239.0, 182.0, 2.0]"
0,4,-5.433631885692471,-2.1560206594367948,3.2518493452154615,-562.8,0.0,"[-633.0, -630.0, -559.0, -551.0, -534.0, -584.0, -549.0, -524.0, -522.0, -542.0]"
0,5,-0.1757407079050921,-15.134244955787963,-18.231103807609173,-11.5,0.0,"[102.0, -284.0, -100.0, 120.0, 928.0, -257.0, -158.0, -84.0, -170.0, -212.0]"
0,6,-3.195181436600059,4.468652872383338,-14.969641498772543,767.1,0.2,"[2264.0, 2352.0, 266.0, 262.0, -134.0, 268.0, 229.0, 428.0, 468.0, 1268.0]"
0,7,5.335042526970014,1.023600328053007,9.42209312487035,-598.8,0.0,"[-528.0, -685.0, -769.0, -633.0, -701.0, -632.0, -557.0, -454.0, -408.0, -621.0]"
0,8,-8.217554790890595,-3.44109537865436,-17.83013284520054,-29.7,0.0,"[-221.0, -122.0, -32.0, 472.0, 31.0, -135.0, -275.0, 283.0, -104.0, -194.0]"
0,9,-1.4078728069801336,-11.136646958675804,14.020773459959543,-578.5,0.0,"[-602.0, -650.0, -533.0, -543.0, -606.0, -617.0, -557.0, -575.0, -537.0, -565.0]"
0,10,8.567546151424924,3.546481216539469,-17.652534428728842,-261.2,0.0,"[-230.0, -196.0, -296.0, -127.0, -391.0, -431.0, -351.0, -652.0, 228.0, -166.0]"
0,11,-10.389481053553897,6.25134697159552,10.640393213551587,-686.0,0.0,"[-563.0, -549.0, -526.0, -537.0, -560.0, -730.0, -584.0, -911.0, -653.0, -1247.0]"
0,12,-1.0358612114967514,4.143778215281401,-12.962991692628997,916.9,0.3,"[176.0, 2401.0, 955.0, -91.0, 491.0, 2328.0, 3.0, 166.0, 2538.0, 202.0]"
0,13,5.91832603176497,0.8258096978371263,6.462323103738772,-609.6,0.0,"[-591.0, -563.0, -635.0, -707.0, -548.0, -601.0, -430.0, -795.0, -585.0, -641.0]"
0,14,5.32969074392247,6.948837402857876,-12.076137734851491,-431.4,0.0,"[-100.0, 295.0, -1707.0, -1175.0, -313.0, -34.0, -341.0, -523.0, -388.0, -28.0]"
1,0,-1.0358612114967514,4.143778215281401,-12.962991692628997,1099.5,0.3,"[152.0, 1001.0, 869.0, 2222.0, 2710.0, -142.0, 166.0, 525.0, 1293.0, 2199.0]"
1,1,-3.195181436600059,4.468652872383338,-14.969641498772543,832.5,0.1,"[1741.0, 530.0, 1715.0, -289.0, 1373.0, 1136.0, -347.0, 180.0, 1057.0, 1229.0]"
1,2,-11.500814907860075,-7.960801265937754,-16.58642769906973,64.9,0.0,"[137.0, -24.0, 650.0, 786.0, -158.0, -275.0, -185.0, -167.0, -131.0, 16.0]"
1,3,-0.1757407079050921,-15.134244955787963,-18.231103807609173,-164.8,0.0,"[-356.0, -194.0, -149.0, -273.0, -267.0, -257.0, -59.0, 259.0, -194.0, -158.0]"
1,4,-8.217554790890595,-3.44109537865436,-17.83013284520054,14.7,0.0,"[239.0, -86.0, -302.0, 210.0, 153.0, 78.0, 113.0, -23.0, -86.0, -149.0]"
1,5,-1.3450686944243089,4.468652872383338,-14.969641498772543,864.3,0.2,"[549.0, 2199.0, 564.0, 1007.0, 755.0, 162.0, 2049.0, 546.0, 436.0, 376.0]"
1,6,-3.195181436600059,-7.960801265937754,-17.54027583601123,-198.1,0.0,"[-127.0, -185.0, -86.0, -176.0, -239.0, -347.0, -158.0, -356.0, -203.0, -104.0]"
1,7,-11.500814907860075,-15.357212636887967,-18.231103807609173,94.5,0.0,"[455.0, -180.0, 647.0, -158.0, -185.0, 91.0, -302.0, 51.0, -158.0, 684.0]"
1,8,-0.1757407079050921,-3.44109537865436,-18.731407237773684,30.5,0.0,"[-230.0, -50.0, 4.0, -275.0, -142.0, 150.0, -95.0, 798.0, -185.0, 330.0]"
1,9,-7.934161900805963,4.143778215281401,-12.962991692628997,1152.9,0.3,"[90.0, 1034.0, 243.0, 2767.0, 2426.0, 320.0, 267.0, 2318.0, 1158.0, 906.0]"
1,10,-1.0358612114967514,4.367520405701008,-14.969641498772543,667.9,0.3,"[46.0, -212.0, -35.0, 2339.0, 145.0, 667.0, 1618.0, 743.0, 1580.0, -212.0]"
1,11,-3.195181436600059,-7.960801265937754,-15.77644474137075,78.7,0.0,"[-86.0, -203.0, 308.0, 178.0, 1308.0, -32.0, -23.0, -320.0, -77.0, -266.0]"
1,12,-11.500814907860075,-14.218807615805789,-18.231103807609173,-151.7,0.0,"[-266.0, -131.0, 174.0, -275.0, -320.0, 103.0, -216.0, -72.0, -194.0, -320.0]"
1,13,-0.1757407079050921,-2.985746722417721,-17.83013284520054,-81.0,0.0,"[-14.0, -329.0, -194.0, -266.0, 582.0, -248.0, 319.0, -196.0, -315.0, -149.0]"
1,14,-8.205886820498984,4.143778215281401,-12.962991692628997,917.0,0.1,"[766.0, 2121.0, -46.0, 1081.0, 531.0, 1440.0, 716.0, 728.0, 1036.0, 797.0]"
2,0,-7.934161900805963,4.143778215281401,-12.962991692628997,684.4,0.2,"[-5.0, 847.0, 612.0, -6.0, -79.0, -93.0, 38.0, 2683.0, 2049.0, 798.0]"
2,1,-1.0358612114967514,4.143778215281401,-12.962991692628997,1072.3,0.4,"[2141.0, 2244.0, 428.0, 2511.0, 843.0, 2094.0, 498.0, -5.0, 148.0, -179.0]"
2,2,-8.205886820498984,4.143778215281401,-12.962991692628997,782.6,0.3,"[319.0, 260.0, 241.0, 1536.0, 1070.0, 341.0, 2116.0, 40.0, 1756.0, 147.0]"
2,3,-1.3450686944243089,4.468652872383338,-14.969641498772543,1378.8,0.5,"[2377.0, 2140.0, 766.0, 697.0, -356.0, 2173.0, 1029.0, 1836.0, 2290.0, 836.0]"
2,4,-3.195181436600059,4.468652872383338,-14.969641498772543,802.4,0.2,"[1079.0, 138.0, 2509.0, 1851.0, -53.0, -55.0, 250.0, 1164.0, 231.0, 910.0]"
2,5,-7.934161900805963,4.6855932794163975,-12.962991692628997,1107.4,0.3,"[2204.0, 1672.0, 728.0, 471.0, 875.0, -27.0, 590.0, 905.0, 925.0, 2731.0]"
2,6,-1.0358612114967514,3.6194356318171215,-12.962991692628997,641.5,0.0,"[651.0, 491.0, 1059.0, 252.0, 579.0, 714.0, 706.0, 1142.0, 536.0, 285.0]"
2,7,-8.401011056659948,4.468652872383338,-14.969641498772543,643.1,0.1,"[809.0, 270.0, 56.0, 372.0, 506.0, 275.0, 1219.0, 2213.0, 41.0, 670.0]"
2,8,-1.3450686944243089,4.468652872383338,-14.84253165950975,812.7,0.2,"[427.0, 525.0, 2455.0, 219.0, 494.0, -323.0, 699.0, 2304.0, 618.0, 709.0]"
2,9,-3.195181436600059,4.143778215281401,-13.182724900730319,885.3,0.0,"[882.0, 640.0, 583.0, 1670.0, 874.0, 928.0, -150.0, 915.0, 1395.0, 1116.0]"
2,10,-7.934161900805963,4.143778215281401,-13.386776914738839,1275.2,0.4,"[862.0, 2062.0, 963.0, 2393.0, 2513.0, 19.0, 687.0, 695.0, 2113.0, 445.0]"
2,11,-1.0358612114967514,4.143778215281401,-12.83579346115561,753.4,0.2,"[778.0, -212.0, -158.0, 765.0, 2130.0, 242.0, 20.0, 637.0, 2581.0, 751.0]"
2,12,-8.205886820498984,4.382741422838454,-14.969641498772543,1100.2,0.3,"[1174.0, 2736.0, 2045.0, 2011.0, 212.0, 664.0, 801.0, 1194.0, 59.0, 106.0]"
2,13,-2.183772419850043,4.468652872383338,-14.969641498772543,758.1,0.2,"[162.0, 103.0, 1090.0, 1717.0, 110.0, 780.0, 152.0, 713.0, 716.0, 2038.0]"
2,14,-3.0169717924863484,4.143778215281401,-12.962991692628997,1221.1,0.4,"[128.0, 1690.0, 77.0, 351.0, 1917.0, 2078.0, 1263.0, 612.0, 1832.0, 2263.0]"
3,0,-1.3450686944243089,4.468652872383338,-14.969641498772543,1055.0,0.2,"[660.0, 814.0, 899.0, 2065.0, -14.0, 1129.0, 1965.0, 1315.0, 527.0, 1190.0]"
3,1,-7.934161900805963,4.143778215281401,-13.386776914738839,1212.4,0.3,"[1379.0, 1974.0, 413.0, 858.0, 2147.0, -80.0, 702.0, 929.0, 2455.0, 1347.0]"
3,2,-3.0169717924863484,4.143778215281401,-12.962991692628997,535.9,0.0,"[959.0, 630.0, 507.0, 244.0, 900.0, 284.0, 153.0, 286.0, 903.0, 493.0]"
3,3,-7.934161900805963,4.6855932794163975,-12.962991692628997,1073.6,0.2,"[663.0, 635.0, 1875.0, 225.0, 971.0, 633.0, 1132.0, 1337.0, 2205.0, 1060.0]"
3,4,-8.205886820498984,4.382741422838454,-14.969641498772543,857.2,0.2,"[2068.0, 720.0, 185.0, 318.0, 559.0, 261.0, 744.0, 2074.0, 1266.0, 377.0]"
3,5,-1.042867992845097,4.143778215281401,-13.386776914738839,1293.8,0.4,"[2173.0, 1201.0, 2191.0, 1333.0, 1025.0, 651.0, 2359.0, 228.0, 1684.0, 93.0]"
3,6,-7.934161900805963,4.143778215281401,-12.02638203428323,588.4,0.0,"[53.0, 745.0, 713.0, 719.0, 744.0, 362.0, 218.0, 401.0, 1244.0, 685.0]"
3,7,-3.0169717924863484,4.6855932794163975,-13.673201301117766,702.7,0.1,"[728.0, 71.0, 369.0, 1807.0, -158.0, 1300.0, 1246.0, -160.0, 858.0, 966.0]"
3,8,-7.728730270186988,4.382741422838454,-14.969641498772543,922.4,0.3,"[819.0, 363.0, 752.0, 1543.0, 232.0, 500.0, 2275.0, -106.0, 1883.0, 963.0]"
3,9,-8.175109524210468,4.468652872383338,-14.969641498772543,610.4,0.2,"[90.0, -267.0, 2391.0, -354.0, 651.0, -241.0, 1472.0, 2112.0, -224.0, 474.0]"
3,10,-1.2011778613023831,4.143778215281401,-13.386776914738839,1519.2,0.6,"[435.0, 1040.0, 1595.0, 757.0, 2155.0, 2587.0, 1423.0, 389.0, 2559.0, 2252.0]"
3,11,-7.934161900805963,4.143778215281401,-13.86599192390606,1163.6,0.4,"[212.0, 866.0, 2305.0, 2603.0, -263.0, 1685.0, 1063.0, 772.0, 1803.0, 590.0]"
3,12,-2.5287392279278693,4.6855932794163975,-12.962991692628997,808.3,0.3,"[590.0, -212.0, 60.0, 194.0, 983.0, 2326.0, 1925.0, -43.0, 1952.0, 308.0]"
3,13,-7.934161900805963,3.7893636882014334,-14.969641498772543,1302.3,0.4,"[2234.0, 1015.0, 913.0, 304.0, 654.0, 1827.0, 1281.0, 170.0, 2281.0, 2344.0]"
3,14,-8.5844939682197,4.468652872383338,-14.969641498772543,427.4,0.1,"[-294.0, -235.0, -62.0, 2149.0, 48.0, 45.0, -151.0, 1185.0, 885.0, 704.0]"
4,0,-1.2011778613023831,4.143778215281401,-13.386776914738839,773.4,0.2,"[2572.0, 367.0, 1016.0, 59.0, 1257.0, 328.0, -46.0, 265.0, -52.0, 1968.0]"
4,1,-7.934161900805963,3.7893636882014334,-14.969641498772543,1449.8,0.5,"[2000.0, 910.0, 744.0, 459.0, 124.0, 2466.0, 2346.0, 2667.0, 2358.0, 424.0]"
4,2,-1.042867992845097,4.143778215281401,-13.386776914738839,1132.3,0.4,"[86.0, 772.0, 82.0, 2051.0, 2279.0, 623.0, -10.0, 2532.0, 719.0, 2189.0]"
4,3,-7.934161900805963,4.143778215281401,-13.386776914738839,557.0,0.1,"[308.0, 1024.0, 114.0, 429.0, 1117.0, 757.0, 2255.0, -194.0, -125.0, -115.0]"
4,4,-7.934161900805963,4.143778215281401,-13.86599192390606,965.6,0.2,"[1483.0, 441.0, 2575.0, 899.0, 1931.0, -4.0, 1379.0, 306.0, 233.0, 413.0]"
4,5,-1.5804592551490968,3.7893636882014334,-14.969641498772543,1562.7,0.4,"[994.0, 1243.0, 2081.0, 2451.0, 1586.0, 1118.0, 1822.0, 1334.0, 1984.0, 1014.0]"
4,6,-7.934161900805963,4.143778215281401,-14.058022820400728,1339.5,0.5,"[930.0, 315.0, 2355.0, 2271.0, 1801.0, 132.0, 2074.0, 970.0, 405.0, 2142.0]"
4,7,-1.042867992845097,4.143778215281401,-13.899722617994179,937.8,0.3,"[642.0, -179.0, 422.0, 675.0, 339.0, 2309.0, -347.0, 2447.0, 999.0, 2071.0]"
4,8,-7.934161900805963,4.143778215281401,-14.585324098551013,898.0,0.2,"[60.0, -108.0, 930.0, 785.0, 1164.0, 852.0, 1756.0, 666.0, 1982.0, 893.0]"
4,9,-7.489581387719806,4.143778215281401,-13.386776914738839,617.6,0.1,"[853.0, 248.0, 620.0, 951.0, 96.0, -176.0, 2045.0, 765.0, -89.0, 863.0]"
4,10,-1.2011778613023831,3.7893636882014334,-14.984653707887741,1354.6,0.4,"[2216.0, 595.0, 522.0, 2140.0, 915.0, 894.0, 702.0, 2657.0, 2231.0, 674.0]"
4,11,-7.934161900805963,4.143778215281401,-14.000349837615978,806.9,0.2,"[-320.0, 132.0, 188.0, 818.0, 2169.0, 40.0, 1050.0, 701.0, 1210.0, 2081.0]"
4,12,-1.042867992845097,4.605550657580821,-13.386776914738839,1298.9,0.4,"[31.0, 1402.0, 1995.0, 1021.0, -180.0, 1141.0, 2187.0, 2376.0, 580.0, 2436.0]"
4,13,-7.934161900805963,4.143778215281401,-14.695730583265462,591.3,0.1,"[710.0, 982.0, 39.0, 218.0, -383.0, 914.0, 2318.0, 923.0, 188.0, 4.0]"
4,14,-8.043685493541044,4.143778215281401,-13.386776914738839,899.0,0.2,"[232.0, 296.0, 1895.0, 1544.0, 492.0, 1426.0, 549.0, 2154.0, 302.0, 100.0]"
5,0,-1.5804592551490968,3.7893636882014334,-14.969641498772543,786.8,0.3,"[1872.0, -372.0, 1392.0, 305.0, -142.0, 1937.0, 702.0, 169.0, 1976.0, 29.0]"
5,1,-7.934161900805963,3.7893636882014334,-14.969641498772543,1021.8,0.3,"[2375.0, 1924.0, 2729.0, -50.0, 56.0, 525.0, 991.0, 499.0, 597.0, 572.0]"
5,2,-1.2011778613023831,3.7893636882014334,-14.984653707887741,1375.9,0.5,"[380.0, 869.0, 355.0, 74.0, 1990.0, 959.0, 2580.0, 2520.0, 2303.0, 1729.0]"
5,3,-7.934161900805963,4.143778215281401,-14.058022820400728,614.7,0.2,"[831.0, 1841.0, -7.0, 785.0, 755.0, 1384.0, 364.0, 278.0, -269.0, 185.0]"
5,4,-1.042867992845097,4.605550657580821,-13.386776914738839,1004.1,0.2,"[258.0, 991.0, 2067.0, 295.0, 1066.0, 747.0, 322.0, 2416.0, 1083.0, 796.0]"
5,5,-1.5804592551490968,3.7893636882014334,-15.450633339712049,651.7,0.1,"[-122.0, 636.0, 998.0, 790.0, 976.0, 113.0, 13.0, 2021.0, 440.0, 652.0]"
5,6,-7.934161900805963,4.759338983343403,-14.984653707887741,636.5,0.2,"[1318.0, 1118.0, 202.0, 2220.0, 91.0, 891.0, 22.0, 568.0, 230.0, -295.0]"
5,7,-1.2011778613023831,3.84528369838919,-14.058022820400728,820.2,0.1,"[2296.0, 746.0, 649.0, 220.0, 676.0, 631.0, 327.0, 1144.0, 1036.0, 477.0]"
5,8,-7.876618833964122,4.605550657580821,-13.386776914738839,1084.8,0.3,"[1049.0, 1927.0, 1096.0, 1895.0, -78.0, 112.0, 2710.0, 814.0, 534.0, 789.0]"
5,9,-1.042867992845097,3.84431196593723,-14.969641498772543,690.3,0.1,"[492.0, 188.0, 342.0, 227.0, 726.0, 369.0, 2245.0, 945.0, 555.0, 814.0]"
5,10,-1.5804592551490968,3.3961334602063653,-14.969641498772543,398.5,0.0,"[-192.0, 748.0, 138.0, 993.0, 51.0, 570.0, -56.0, 1016.0, 756.0, -39.0]"
5,11,-7.934161900805963,3.7893636882014334,-14.807660283407118,1026.8,0.2,"[1137.0, 262.0, 924.0, 2773.0, 1162.0, 1254.0, 1703.0, 191.0, 741.0, 121.0]"
5,12,-1.2011778613023831,4.143778215281401,-13.495654651066769,702.3,0.2,"[293.0, 1944.0, 2244.0, 269.0, 367.0, 442.0, -145.0, 1074.0, 80.0, 455.0]"
5,13,-8.823419381257269,4.605550657580821,-13.386776914738839,1170.0,0.2,"[1316.0, 539.0, 949.0, 1436.0, 1221.0, 2619.0, 2150.0, 715.0, 284.0, 471.0]"
5,14,-1.042867992845097,3.7893636882014334,-15.03665072704798,935.3,0.2,"[2270.0, 518.0, 505.0, 1854.0, 901.0, 541.0, 892.0, 953.0, 341.0, 578.0]"
6,0,-1.2011778613023831,3.7893636882014334,-14.984653707887741,1427.6,0.6,"[2567.0, 445.0, 915.0, 1989.0, 2306.0, 2211.0, 2094.0, -224.0, 2311.0, -338.0]"
6,1,-8.823419381257269,4.605550657580821,-13.386776914738839,1054.8,0.3,"[555.0, 475.0, 2188.0, 1831.0, 531.0, 446.0, 1022.0, 2639.0, -293.0, 1154.0]"
6,2,-7.876618833964122,4.605550657580821,-13.386776914738839,930.6,0.1,"[755.0, 2468.0, 619.0, 890.0, 1355.0, 1057.0, -205.0, 1203.0, 810.0, 354.0]"
6,3,-7.934161900805963,3.7893636882014334,-14.807660283407118,576.7,0.0,"[177.0, 1133.0, 126.0, 1019.0, 167.0, 1024.0, 713.0, 436.0, 481.0, 491.0]"
6,4,-7.934161900805963,3.7893636882014334,-14.969641498772543,373.4,0.1,"[-21.0, 622.0, -16.0, 2438.0, 496.0, 727.0, -39.0, 116.0, -575.0, -14.0]"
6,5,-1.2011778613023831,5.470861195785524,-13.386776914738839,988.5,0.3,"[2035.0, 2140.0, 1025.0, 568.0, 2037.0, 992.0, 51.0, 234.0, 988.0, -185.0]"
6,6,-8.719995173553391,4.605550657580821,-13.386776914738839,1037.8,0.3,"[46.0, 114.0, 1107.0, 1539.0, 3040.0, 1061.0, 2179.0, 249.0, -123.0, 1166.0]"
6,7,-7.8081741084860745,3.7893636882014334,-14.807660283407118,935.2,0.4,"[517.0, 1995.0, 1228.0, 848.0, 2112.0, 1847.0, 141.0, 298.0, 289.0, 77.0]"
6,8,-7.934161900805963,4.293028136820469,-14.969641498772543,799.9,0.2,"[1091.0, 1935.0, 433.0, 532.0, 2177.0, 589.0, 118.0, 861.0, -42.0, 305.0]"
6,9,-7.934161900805963,3.7030148897608512,-14.984653707887741,633.5,0.2,"[-221.0, 170.0, 2346.0, 460.0, 615.0, 1726.0, -205.0, 330.0, 413.0, 701.0]"
6,10,-1.2011778613023831,4.912052535594185,-13.386776914738839,1341.9,0.4,"[-246.0, 2967.0, 1590.0, 492.0, 2331.0, 2463.0, 363.0, 2210.0, 299.0, 950.0]"
6,11,-8.823419381257269,4.605550657580821,-12.707461258166497,390.1,0.1,"[344.0, -11.0, 344.0, 211.0, 1014.0, 1045.0, -82.0, 46.0, 950.0, 40.0]"
6,12,-7.876618833964122,3.026637873310904,-14.807660283407118,1001.7,0.2,"[925.0, 382.0, 419.0, -75.0, 980.0, 1357.0, 934.0, 2551.0, 150.0, 2394.0]"
6,13,-7.934161900805963,2.947800931222437,-14.969641498772543,646.0,0.2,"[626.0, 793.0, 2187.0, 58.0, 1577.0, 193.0, 622.0, 50.0, 129.0, 225.0]"
6,14,-7.934161900805963,3.7893636882014334,-15.131477595732093,1388.5,0.6,"[405.0, 1564.0, 2498.0, 1548.0, 2169.0, 270.0, 315.0, 2056.0, 2053.0, 1007.0]"
7,0,-1.2011778613023831,3.7893636882014334,-14.984653707887741,1166.5,0.2,"[1239.0, 975.0, 2211.0, 1137.0, 1259.0, 1883.0, 536.0, 1118.0, 713.0, 594.0]"
7,1,-7.934161900805963,3.7893636882014334,-15.131477595732093,993.6,0.3,"[737.0, 1856.0, 58.0, 456.0, 871.0, 2107.0, 1020.0, 1093.0, 2124.0, -386.0]"
7,2,-1.2011778613023831,4.912052535594185,-13.386776914738839,1268.1,0.3,"[2142.0, 1463.0, 1107.0, 2223.0, 1160.0, 1368.0, 1330.0, -3.0, 1929.0, -38.0]"
7,3,-8.823419381257269,4.605550657580821,-13.386776914738839,776.8,0.1,"[161.0, 108.0, 791.0, 1168.0, 2001.0, 529.0, 1185.0, 671.0, 347.0, 807.0]"
7,4,-8.719995173553391,4.605550657580821,-13.386776914738839,1124.3,0.4,"[373.0, 191.0, 1917.0, 2078.0, 951.0, 2059.0, 2680.0, 136.0, 72.0, 786.0]"
7,5,-1.2011778613023831,3.7893636882014334,-14.613881291977286,748.7,0.2,"[1005.0, 94.0, -115.0, 1951.0, 1103.0, 14.0, 2510.0, -17.0, 284.0, 658.0]"
7,6,-7.934161900805963,4.912052535594185,-14.07746825315337,530.9,0.1,"[1733.0, 879.0, 487.0, 113.0, 491.0, 212.0, 322.0, 902.0, 85.0, 85.0]"
7,7,-1.2011778613023831,4.605550657580821,-13.353236035539474,889.5,0.2,"[257.0, 1181.0, 2461.0, 722.0, -89.0, 138.0, 656.0, 955.0, 417.0, 2197.0]"
7,8,-8.823419381257269,4.605550657580821,-13.510848659449982,961.3,0.3,"[335.0, 81.0, 2324.0, 711.0, 48.0, 772.0, 1809.0, 1021.0, 785.0, 1727.0]"
7,9,-8.719995173553391,3.7893636882014334,-14.176103810322868,699.0,0.0,"[1715.0, 534.0, 173.0, 398.0, 1066.0, 1048.0, -99.0, 75.0, 1380.0, 700.0]"
7,10,-1.2011778613023831,3.7893636882014334,-14.144991602396622,1396.5,0.5,"[854.0, 334.0, 2101.0, 2346.0, 547.0, 2567.0, 47.0, 811.0, 2308.0, 2050.0]"
7,11,-7.6711605538466,4.912052535594185,-13.386776914738839,329.0,0.0,"[917.0, 416.0, 453.0, 96.0, 233.0, -196.0, -70.0, 216.0, 404.0, 821.0]"
7,12,-1.2011778613023831,3.822302414642743,-13.386776914738839,966.5,0.3,"[417.0, 2140.0, 550.0, 1273.0, 838.0, 733.0, 2516.0, 812.0, 286.0, 100.0]"
7,13,-8.823419381257269,4.605550657580821,-13.828440502298278,852.3,0.2,"[2645.0, 1923.0, -302.0, 1042.0, 157.0, 427.0, 644.0, 617.0, -34.0, 1404.0]"
7,14,-8.719995173553391,3.7893636882014334,-14.216972142675525,560.7,0.2,"[217.0, 2241.0, 85.0, 2251.0, 656.0, -14.0, -79.0, -142.0, -43.0, 435.0]"
8,0,-1.2011778613023831,3.7893636882014334,-14.144991602396622,1400.1,0.4,"[2281.0, 2282.0, 988.0, 1169.0, 1175.0, 176.0, 2238.0, 1239.0, 278.0, 2175.0]"
8,1,-1.2011778613023831,4.912052535594185,-13.386776914738839,1649.1,0.6,"[2119.0, 754.0, 399.0, 2552.0, 884.0, 2226.0, 2085.0, 2276.0, 1000.0, 2196.0]"
8,2,-1.2011778613023831,3.7893636882014334,-14.984653707887741,1495.6,0.5,"[2457.0, 2535.0, 2147.0, 172.0, 627.0, 851.0, 2671.0, 2399.0, 511.0, 586.0]"
8,3,-8.719995173553391,4.605550657580821,-13.386776914738839,1056.8,0.3,"[214.0, 1103.0, 1525.0, 2207.0, 1088.0, 497.0, 39.0, 1664.0, 1300.0, 931.0]"
8,4,-7.934161900805963,3.7893636882014334,-15.131477595732093,415.5,0.0,"[703.0, 1069.0, 14.0, 128.0, -196.0, 354.0, 404.0, 684.0, 218.0, 777.0]"
8,5,-1.2011778613023831,4.912052535594185,-14.050146710457515,763.1,0.1,"[68.0, 1040.0, 209.0, 404.0, -34.0, 374.0, 2622.0, 820.0, 1015.0, 1113.0]"
8,6,-1.2818523149621461,3.7893636882014334,-14.984653707887741,1355.5,0.5,"[1982.0, 2253.0, 679.0, 979.0, 2194.0, -115.0, 2206.0, -106.0, 907.0, 2576.0]"
8,7,-1.2011778613023831,4.175541278889693,-13.386776914738839,1012.5,0.2,"[405.0, 436.0, 1391.0, 182.0, 519.0, 828.0, 529.0, 938.0, 2515.0, 2382.0]"
8,8,-8.719995173553391,3.7893636882014334,-14.703050339929423,646.8,0.2,"[1710.0, -258.0, 867.0, 463.0, 40.0, 24.0, -219.0, 482.0, 1320.0, 2039.0]"
8,9,-7.2179327495034205,3.7893636882014334,-14.144991602396622,754.5,0.2,"[985.0, 684.0, 394.0, 1875.0, -23.0, 686.0, -79.0, 682.0, 1314.0, 1027.0]"
