geration,id,w1,w2,w3
4,8,-4.085693735184789,14.510739012648209,-8.022980931705462
4,9,-4.902995119040187,16.53581306219297,-1.579410143738869
4,10,-5.842851428658601,15.20316429599817,-8.553910845322399
4,11,-8.728377011118988,16.53581306219297,-2.2715572984143675
4,12,-2.442729596711745,14.510739012648209,-8.994570624939925
4,13,-4.714864898667441,14.510739012648209,-8.022980931705462
4,14,-4.585401822500259,17.498409138548947,-1.579410143738869
5,0,-4.714864898667441,14.510739012648209,-8.022980931705462
5,1,-4.902995119040187,16.53581306219297,-1.579410143738869
5,2,-2.442729596711745,14.510739012648209,-8.994570624939925
5,3,-5.215824926329455,15.20316429599817,-9.517646117388734
5,4,-4.585401822500259,17.498409138548947,-1.579410143738869
5,5,-4.294326942021102,16.53581306219297,-1.579410143738869
5,6,-4.902995119040187,14.510739012648209,-8.328205951422548
5,7,-2.442729596711745,15.20316429599817,-9.190658132323318
5,8,-5.215824926329455,17.498409138548947,-1.2023775706278645
5,9,-4.585401822500259,15.136698755635193,-8.022980931705462
5,10,-4.714864898667441,17.151821531199563,-1.579410143738869
5,11,-4.902995119040187,14.510739012648209,-9.357921038845873
5,12,-2.442729596711745,14.86837357192104,-9.517646117388734
5,13,-5.215824926329455,16.745752518418772,-1.579410143738869
5,14,-4.585401822500259,14.827864466483934,-8.022980931705462
6,0,-5.215824926329455,17.498409138548947,-1.2023775706278645
6,1,-5.215824926329455,16.745752518418772,-1.579410143738869
6,2,-5.215824926329455,15.20316429599817,-9.517646117388734
6,3,-4.902995119040187,16.53581306219297,-1.579410143738869
6,4,-4.294326942021102,16.53581306219297,-1.579410143738869
6,5,-5.336136146811759,16.745752518418772,-1.579410143738869
6,6,-6.1298632300751645,15.20316429599817,-9.517646117388734
6,7,-5.215824926329455,16.53581306219297,-2.2893462465045147
6,8,-4.902995119040187,15.94631067887741,-1.579410143738869
6,9,-4.294326942021102,17.498409138548947,-0.6319098097335558
6,10,-4.226158019167037,16.745752518418772,-1.579410143738869
6,11,-5.215824926329455,15.22726592132098,-9.517646117388734
6,12,-6.053818533101104,16.53581306219297,-1.579410143738869
6,13,-4.902995119040187,16.53581306219297,-0.9601731776883267
6,14,-4.294326942021102,16.9737401328004,-1.2023775706278645
7,0,-4.902995119040187,16.53581306219297,-1.579410143738869
7,1,-4.294326942021102,17.498409138548947,-0.6319098097335558
7,2,-5.215824926329455,17.498409138548947,-1.2023775706278645
7,3,-5.215824926329455,16.53581306219297,-2.2893462465045147
7,4,-5.336136146811759,16.745752518418772,-1.579410143738869
7,5,-4.902995119040187,17.233807770157874,-0.6319098097335558
7,6,-4.294326942021102,17.498409138548947,-0.602594702935205
7,7,-5.215824926329455,16.112476983091977,-2.2893462465045147
7,8,-4.630092690101844,16.745752518418772,-1.579410143738869
7,9,-5.336136146811759,16.53581306219297,-1.5252425369309133
7,10,-5.386455684764052,17.498409138548947,-0.6319098097335558
7,11,-3.4864511885359715,17.498409138548947,-1.2023775706278645
7,12,-5.215824926329455,17.26806417138174,-2.2893462465045147
7,13,-5.215824926329455,16.745752518418772,-1.8628600482553075
7,14,-5.336136146811759,16.538192166804944,-1.579410143738869
8,0,-4.294326942021102,17.498409138548947,-0.6319098097335558
8,1,-4.902995119040187,17.233807770157874,-0.6319098097335558
8,2,-4.902995119040187,16.53581306219297,-1.579410143738869
8,3,-5.215824926329455,17.26806417138174,-2.2893462465045147
8,4,-5.336136146811759,16.745752518418772,-1.579410143738869
8,5,-4.294326942021102,17.06319184517529,-0.6319098097335558
8,6,-5.850507687359999,16.53581306219297,-1.579410143738869
8,7,-4.666159224776774,17.26806417138174,-2.2893462465045147
8,8,-5.215824926329455,16.745752518418772,-1.914345267483654
8,9,-5.336136146811759,17.7383872304774,-0.6319098097335558
8,10,-4.294326942021102,17.233807770157874,0.0026989105936436886
8,11,-4.003430235891682,16.53581306219297,-1.579410143738869
8,12,-4.902995119040187,17.26806417138174,-1.932602919266188
8,13,-5.215824926329455,17.500084456451493,-1.579410143738869
8,14,-5.336136146811759,17.115424048382398,-0.6319098097335558
9,0,-4.902995119040187,17.233807770157874,-0.6319098097335558
9,1,-4.294326942021102,17.498409138548947,-0.6319098097335558
9,2,-5.215824926329455,17.26806417138174,-2.2893462465045147
9,3,-4.294326942021102,17.06319184517529,-0.6319098097335558
9,4,-5.336136146811759,16.745752518418772,-1.579410143738869
9,5,-4.902995119040187,17.498409138548947,-0.7548440421202824
9,6,-4.859998508574492,17.26806417138174,-2.2893462465045147
9,7,-5.215824926329455,16.796032748211626,-0.6319098097335558
9,8,-4.294326942021102,17.203079146367305,-1.579410143738869
9,9,-5.336136146811759,17.963976218352645,-0.6319098097335558
9,10,-4.902995119040187,17.498409138548947,-1.4908814765810046
9,11,-4.294326942021102,17.781968906616296,-2.2893462465045147
9,12,-5.343758285749262,17.06319184517529,-0.6319098097335558
9,13,-4.294326942021102,16.745752518418772,-1.9318880558550235
9,14,-5.336136146811759,16.930140437634385,-0.6319098097335558
0,0,-3.0032331910409518,-1.4693075414694263,4.723261401892934
0,1,3.4124779771972946,17.736422566433617,-16.231962768784317
0,2,-11.500814907860075,-7.960801265937754,-16.58642769906973
0,3,18.677771244211733,-17.38159963147856,-12.561001583843945
0,4,-5.433631885692471,-2.1560206594367948,3.2518493452154615
0,5,-0.1757407079050921,-15.134244955787963,-18.231103807609173
0,6,-3.195181436600059,4.468652872383338,-14.969641498772543
0,7,5.335042526970014,1.023600328053007,9.42209312487035
0,8,-8.217554790890595,-3.44109537865436,-17.83013284520054
0,9,-1.4078728069801336,-11.136646958675804,14.020773459959543
0,10,8.567546151424924,3.546481216539469,-17.652534428728842
0,11,-10.389481053553897,6.25134697159552,10.640393213551587
0,12,-1.0358612114967514,4.143778215281401,-12.962991692628997
0,13,5.91832603176497,0.8258096978371263,6.462323103738772
0,14,5.32969074392247,6.948837402857876,-12.076137734851491
1,0,-1.0358612114967514,4.143778215281401,-12.962991692628997
1,1,-3.195181436600059,4.468652872383338,-14.969641498772543
1,2,-11.500814907860075,-7.960801265937754,-16.58642769906973
1,3,-0.1757407079050921,-15.134244955787963,-18.231103807609173
1,4,-8.217554790890595,-3.44109537865436,-17.83013284520054
1,5,-1.3450686944243089,4.468652872383338,-14.969641498772543
1,6,-3.195181436600059,-7.960801265937754,-17.54027583601123
1,7,-11.500814907860075,-15.357212636887967,-18.231103807609173
1,8,-0.1757407079050921,-3.44109537865436,-18.731407237773684
1,9,-7.934161900805963,4.143778215281401,-12.962991692628997
1,10,-1.0358612114967514,4.367520405701008,-14.969641498772543
1,11,-3.195181436600059,-7.960801265937754,-15.77644474137075
1,12,-11.500814907860075,-14.218807615805789,-18.231103807609173
1,13,-0.1757407079050921,-2.985746722417721,-17.83013284520054
1,14,-8.205886820498984,4.143778215281401,-12.962991692628997
2,0,-7.934161900805963,4.143778215281401,-12.962991692628997
2,1,-1.0358612114967514,4.143778215281401,-12.962991692628997
2,2,-8.205886820498984,4.143778215281401,-12.962991692628997
2,3,-1.3450686944243089,4.468652872383338,-14.969641498772543
2,4,-3.195181436600059,4.468652872383338,-14.969641498772543
2,5,-7.934161900805963,4.6855932794163975,-12.962991692628997
2,6,-1.0358612114967514,3.6194356318171215,-12.962991692628997
2,7,-8.401011056659948,4.468652872383338,-14.969641498772543
2,8,-1.3450686944243089,4.468652872383338,-14.84253165950975
2,9,-3.195181436600059,4.143778215281401,-13.182724900730319
2,10,-7.934161900805963,4.143778215281401,-13.386776914738839
2,11,-1.0358612114967514,4.143778215281401,-12.83579346115561
2,12,-8.205886820498984,4.382741422838454,-14.969641498772543
2,13,-2.183772419850043,4.468652872383338,-14.969641498772543
2,14,-3.0169717924863484,4.143778215281401,-12.962991692628997
3,0,-1.3450686944243089,4.468652872383338,-14.969641498772543
3,1,-7.934161900805963,4.143778215281401,-13.386776914738839
3,2,-3.0169717924863484,4.143778215281401,-12.962991692628997
3,3,-7.934161900805963,4.6855932794163975,-12.962991692628997
3,4,-8.205886820498984,4.382741422838454,-14.969641498772543
3,5,-1.042867992845097,4.143778215281401,-13.386776914738839
3,6,-7.934161900805963,4.143778215281401,-12.02638203428323
3,7,-3.0169717924863484,4.6855932794163975,-13.673201301117766
3,8,-7.728730270186988,4.382741422838454,-14.969641498772543
3,9,-8.175109524210468,4.468652872383338,-14.969641498772543
3,10,-1.2011778613023831,4.143778215281401,-13.386776914738839
3,11,-7.934161900805963,4.143778215281401,-13.86599192390606
3,12,-2.5287392279278693,4.6855932794163975,-12.962991692628997
3,13,-7.934161900805963,3.7893636882014334,-14.969641498772543
3,14,-8.5844939682197,4.468652872383338,-14.969641498772543
4,0,-1.2011778613023831,4.143778215281401,-13.386776914738839
4,1,-7.934161900805963,3.7893636882014334,-14.969641498772543
4,2,-1.042867992845097,4.143778215281401,-13.386776914738839
4,3,-7.934161900805963,4.143778215281401,-13.386776914738839
4,4,-7.934161900805963,4.143778215281401,-13.86599192390606
4,5,-1.5804592551490968,3.7893636882014334,-14.969641498772543
4,6,-7.934161900805963,4.143778215281401,-14.058022820400728
4,7,-1.042867992845097,4.143778215281401,-13.899722617994179
4,8,-7.934161900805963,4.143778215281401,-14.585324098551013
4,9,-7.489581387719806,4.143778215281401,-13.386776914738839
4,10,-1.2011778613023831,3.7893636882014334,-14.984653707887741
4,11,-7.934161900805963,4.143778215281401,-14.000349837615978
4,12,-1.042867992845097,4.605550657580821,-13.386776914738839
4,13,-7.934161900805963,4.143778215281401,-14.695730583265462
4,14,-8.043685493541044,4.143778215281401,-13.386776914738839
5,0,-1.5804592551490968,3.7893636882014334,-14.969641498772543
5,1,-7.934161900805963,3.7893636882014334,-14.969641498772543
5,2,-1.2011778613023831,3.7893636882014334,-14.984653707887741
5,3,-7.934161900805963,4.143778215281401,-14.058022820400728
5,4,-1.042867992845097,4.605550657580821,-13.386776914738839
5,5,-1.5804592551490968,3.7893636882014334,-15.450633339712049
5,6,-7.934161900805963,4.759338983343403,-14.984653707887741
5,7,-1.2011778613023831,3.84528369838919,-14.058022820400728
5,8,-7.876618833964122,4.605550657580821,-13.386776914738839
5,9,-1.042867992845097,3.84431196593723,-14.969641498772543
5,10,-1.5804592551490968,3.3961334602063653,-14.969641498772543
5,11,-7.934161900805963,3.7893636882014334,-14.807660283407118
5,12,-1.2011778613023831,4.143778215281401,-13.495654651066769
5,13,-8.823419381257269,4.605550657580821,-13.386776914738839
5,14,-1.042867992845097,3.7893636882014334,-15.03665072704798
6,0,-1.2011778613023831,3.7893636882014334,-14.984653707887741
6,1,-8.823419381257269,4.605550657580821,-13.386776914738839
6,2,-7.876618833964122,4.605550657580821,-13.386776914738839
6,3,-7.934161900805963,3.7893636882014334,-14.807660283407118
6,4,-7.934161900805963,3.7893636882014334,-14.969641498772543
6,5,-1.2011778613023831,5.470861195785524,-13.386776914738839
6,6,-8.719995173553391,4.605550657580821,-13.386776914738839
6,7,-7.8081741084860745,3.7893636882014334,-14.807660283407118
6,8,-7.934161900805963,4.293028136820469,-14.969641498772543
6,9,-7.934161900805963,3.7030148897608512,-14.984653707887741
6,10,-1.2011778613023831,4.912052535594185,-13.386776914738839
6,11,-8.823419381257269,4.605550657580821,-12.707461258166497
6,12,-7.876618833964122,3.026637873310904,-14.807660283407118
6,13,-7.934161900805963,2.947800931222437,-14.969641498772543
6,14,-7.934161900805963,3.7893636882014334,-15.131477595732093
7,0,-1.2011778613023831,3.7893636882014334,-14.984653707887741
7,1,-7.934161900805963,3.7893636882014334,-15.131477595732093
7,2,-1.2011778613023831,4.912052535594185,-13.386776914738839
7,3,-8.823419381257269,4.605550657580821,-13.386776914738839
7,4,-8.719995173553391,4.605550657580821,-13.386776914738839
7,5,-1.2011778613023831,3.7893636882014334,-14.613881291977286
7,6,-7.934161900805963,4.912052535594185,-14.07746825315337
7,7,-1.2011778613023831,4.605550657580821,-13.353236035539474
7,8,-8.823419381257269,4.605550657580821,-13.510848659449982
7,9,-8.719995173553391,3.7893636882014334,-14.176103810322868
7,10,-1.2011778613023831,3.7893636882014334,-14.144991602396622
7,11,-7.6711605538466,4.912052535594185,-13.386776914738839
7,12,-1.2011778613023831,3.822302414642743,-13.386776914738839
7,13,-8.823419381257269,4.605550657580821,-13.828440502298278
7,14,-8.719995173553391,3.7893636882014334,-14.216972142675525
8,0,-1.2011778613023831,3.7893636882014334,-14.144991602396622
8,1,-1.2011778613023831,4.912052535594185,-13.386776914738839
8,2,-1.2011778613023831,3.7893636882014334,-14.984653707887741
8,3,-8.719995173553391,4.605550657580821,-13.386776914738839
8,4,-7.934161900805963,3.7893636882014334,-15.131477595732093
8,5,-1.2011778613023831,4.912052535594185,-14.050146710457515
8,6,-1.2818523149621461,3.7893636882014334,-14.984653707887741
8,7,-1.2011778613023831,4.175541278889693,-13.386776914738839
8,8,-8.719995173553391,3.7893636882014334,-14.703050339929423
8,9,-7.2179327495034205,3.7893636882014334,-14.144991602396622
8,10,-0.8144602659303328,4.912052535594185,-13.386776914738839
8,11,-1.2011778613023831,4.004305296777199,-14.984653707887741
8,12,-0.6793792945775421,4.605550657580821,-13.386776914738839
8,13,-9.055589503122121,3.7893636882014334,-15.131477595732093
8,14,-7.934161900805963,3.7893636882014334,-14.010936206111765
9,0,-1.2011778613023831,4.912052535594185,-13.386776914738839
9,1,-1.2011778613023831,3.7893636882014334,-14.984653707887741
9,2,-1.2011778613023831,3.7893636882014334,-14.144991602396622
9,3,-1.2818523149621461,3.7893636882014334,-14.984653707887741
9,4,-9.055589503122121,3.7893636882014334,-15.131477595732093
9,5,-1.2011778613023831,2.9193633611561567,-14.984653707887741
9,6,-1.2011778613023831,3.7893636882014334,-14.626783667795099
9,7,-1.2011778613023831,4.484351084267103,-14.984653707887741
9,8,-1.2818523149621461,3.8223613867062265,-15.131477595732093
9,9,-8.453116038846659,4.912052535594185,-13.386776914738839
9,10,-1.7606216412553486,3.7893636882014334,-14.984653707887741
9,11,-1.2011778613023831,3.7893636882014334,-13.769668872424557
9,12,-1.2011778613023831,3.40608160021408,-14.984653707887741
9,13,-1.2818523149621461,3.7893636882014334,-15.631839082499596
9,14,-9.055589503122121,4.680776931450397,-13.386776914738839
10,0,-8.453116038846659,4.912052535594185,-13.386776914738839
10,1,-1.2011778613023831,3.7893636882014334,-14.984653707887741
10,2,-1.7606216412553486,3.7893636882014334,-14.984653707887741
10,3,-1.2011778613023831,2.9193633611561567,-14.984653707887741
10,4,-1.2818523149621461,3.7893636882014334,-14.984653707887741
10,5,-8.453116038846659,3.7893636882014334,-14.986491394349441
10,6,-1.2011778613023831,3.7893636882014334,-14.507668593708093
10,7,-1.7606216412553486,2.9193633611561567,-14.015615054870942
10,8,-1.001793751324485,3.7893636882014334,-14.984653707887741
10,9,-1.2818523149621461,4.912052535594185,-12.571795836407272
10,10,-8.453116038846659,3.7893636882014334,-15.640203002332976
10,11,-1.094423259132759,3.7893636882014334,-14.984653707887741
10,12,-2.115939228173258,2.9193633611561567,-14.984653707887741
10,13,-1.2011778613023831,3.4585738408989624,-14.984653707887741
10,14,-1.5233516356740682,4.912052535594185,-13.386776914738839
11,0,-1.7606216412553486,3.7893636882014334,-14.984653707887741
11,1,-1.2011778613023831,2.9193633611561567,-14.984653707887741
11,2,-1.2011778613023831,3.7893636882014334,-14.507668593708093
11,3,-1.2818523149621461,4.912052535594185,-12.571795836407272
11,4,-1.7606216412553486,2.9193633611561567,-14.015615054870942
11,5,-1.7606216412553486,2.9193633611561567,-14.81044769669814
11,6,-1.2011778613023831,4.310638707574407,-14.507668593708093
11,7,-1.2011778613023831,4.912052535594185,-12.073226445723847
11,8,-0.7710136138456862,2.9193633611561567,-14.015615054870942
11,9,-1.7718432703932148,3.7893636882014334,-14.984653707887741
11,10,-1.7606216412553486,2.0594632334117478,-14.984653707887741
11,11,-2.053420166764047,3.7893636882014334,-14.507668593708093
11,12,-1.2011778613023831,4.912052535594185,-12.40476571786603
11,13,-1.2818523149621461,2.6791939069281736,-14.015615054870942
11,14,-2.6841414971438775,3.7893636882014334,-14.984653707887741
12,0,-1.7718432703932148,3.7893636882014334,-14.984653707887741
12,1,-0.7710136138456862,2.9193633611561567,-14.015615054870942
12,2,-1.2011778613023831,3.7893636882014334,-14.507668593708093
12,3,-2.053420166764047,3.7893636882014334,-14.507668593708093
12,4,-2.6841414971438775,3.7893636882014334,-14.984653707887741
12,5,-1.7718432703932148,2.9193633611561567,-13.875085743182476
12,6,-0.7710136138456862,3.7893636882014334,-15.445308235936732
12,7,-1.6722286881640662,3.7893636882014334,-14.507668593708093
12,8,-2.1834111231696447,3.7893636882014334,-14.984653707887741
12,9,-2.6841414971438775,3.7893636882014334,-15.891769164329977
12,10,-1.7718432703932148,2.9193633611561567,-13.418478932094317
12,11,-0.7710136138456862,4.642612369198979,-14.507668593708093
12,12,-1.2011778613023831,4.0547475957549395,-14.507668593708093
12,13,-2.4099224098013368,3.7893636882014334,-14.984653707887741
12,14,-2.6841414971438775,4.129308196951525,-14.984653707887741
13,0,-1.7718432703932148,3.7893636882014334,-14.984653707887741
13,1,-2.053420166764047,3.7893636882014334,-14.507668593708093
13,2,-1.2011778613023831,4.0547475957549395,-14.507668593708093
13,3,-1.2011778613023831,3.7893636882014334,-14.507668593708093
13,4,-2.6841414971438775,3.7893636882014334,-14.984653707887741
13,5,-1.7718432703932148,3.9871993881361396,-14.507668593708093
13,6,-2.053420166764047,4.750521020259739,-14.507668593708093
13,7,-0.7938931098594912,3.7893636882014334,-14.507668593708093
13,8,-0.611784412862697,3.7893636882014334,-14.984653707887741
13,9,-2.6841414971438775,3.9163080990608634,-14.984653707887741
13,10,-1.7718432703932148,3.856144642902214,-14.507668593708093
13,11,-2.053420166764047,4.0547475957549395,-14.646138733464419
13,12,-1.2011778613023831,3.7893636882014334,-13.866375771733257
13,13,-0.26845226041234604,3.7893636882014334,-14.984653707887741
13,14,-2.6841414971438775,3.7893636882014334,-15.379448682017376
14,0,-1.7718432703932148,3.9871993881361396,-14.507668593708093
14,1,-2.053420166764047,3.7893636882014334,-14.507668593708093
14,2,-1.7718432703932148,3.856144642902214,-14.507668593708093
14,3,-2.053420166764047,4.750521020259739,-14.507668593708093
14,4,-2.053420166764047,4.0547475957549395,-14.646138733464419
14,5,-1.3993972155371524,3.7893636882014334,-14.507668593708093
14,6,-2.053420166764047,3.856144642902214,-13.984153246046079
14,7,-1.7718432703932148,4.750521020259739,-13.877307489369528
14,8,-2.053420166764047,4.0547475957549395,-14.756152049708977
14,9,-2.629684530045628,3.9871993881361396,-14.507668593708093
14,10,-1.7718432703932148,3.1982235097357075,-14.507668593708093
14,11,-2.053420166764047,3.856144642902214,-15.341466820466813
14,12,-2.6472255612515343,4.750521020259739,-14.507668593708093
14,13,-2.6553816498138314,4.0547475957549395,-14.646138733464419
14,14,-2.053420166764047,3.9871993881361396,-14.090845777750985
15,0,-2.053420166764047,4.0547475957549395,-14.646138733464419
15,1,-2.6553816498138314,4.0547475957549395,-14.646138733464419
15,2,-2.053420166764047,3.7893636882014334,-14.507668593708093
15,3,-1.7718432703932148,3.9871993881361396,-14.507668593708093
15,4,-2.053420166764047,3.856144642902214,-15.341466820466813
15,5,-2.053420166764047,4.0547475957549395,-14.515834036398811
15,6,-2.6553816498138314,3.7893636882014334,-15.000469557628469
15,7,-2.053420166764047,3.9871993881361396,-14.909106111166402
15,8,-1.7718432703932148,3.4729530250399923,-15.341466820466813
15,9,-1.9272421943793996,4.0547475957549395,-14.646138733464419
15,10,-2.1050792000236966,4.0547475957549395,-14.646138733464419
15,11,-2.6553816498138314,3.7893636882014334,-14.00328240821396
15,12,-2.053420166764047,4.0092694631142916,-14.507668593708093
15,13,-1.7718432703932148,3.856144642902214,-14.617952252631953
15,14,-2.4529668304216354,4.0547475957549395,-14.646138733464419
16,0,-2.6553816498138314,3.7893636882014334,-15.000469557628469
16,1,-1.7718432703932148,3.856144642902214,-14.617952252631953
16,2,-2.6553816498138314,4.0547475957549395,-14.646138733464419
16,3,-2.053420166764047,4.0547475957549395,-14.515834036398811
16,4,-2.4529668304216354,4.0547475957549395,-14.646138733464419
16,5,-2.6553816498138314,3.856144642902214,-14.154539763212876
16,6,-1.88412484954253,4.0547475957549395,-14.646138733464419
16,7,-2.6553816498138314,4.0547475957549395,-14.277481156513517
16,8,-2.053420166764047,5.038529218914351,-14.646138733464419
16,9,-3.167682928631695,3.7893636882014334,-15.000469557628469
16,10,-2.6553816498138314,3.856144642902214,-15.403336872263582
16,11,-1.7718432703932148,3.586615655631829,-14.646138733464419
16,12,-2.6553816498138314,4.329652699126631,-14.515834036398811
16,13,-2.053420166764047,3.3058397264853916,-14.646138733464419
16,14,-2.4529668304216354,3.7893636882014334,-15.655138921627962
17,0,-2.4529668304216354,3.7893636882014334,-15.655138921627962
17,1,-2.6553816498138314,4.0547475957549395,-14.277481156513517
17,2,-2.6553816498138314,4.329652699126631,-14.515834036398811
17,3,-1.7718432703932148,3.856144642902214,-14.617952252631953
17,4,-2.6553816498138314,3.856144642902214,-15.403336872263582
17,5,-2.4529668304216354,4.483779937269498,-14.277481156513517
17,6,-2.1911703824454927,4.329652699126631,-14.515834036398811
17,7,-3.0646644790478055,3.856144642902214,-14.617952252631953
17,8,-1.7718432703932148,3.8490614166715815,-15.403336872263582
17,9,-2.6553816498138314,3.768764465773863,-15.655138921627962
17,10,-3.0739627018048887,4.0547475957549395,-14.277481156513517
17,11,-2.6553816498138314,3.8191265733218103,-14.515834036398811
17,12,-3.4543720255573476,3.856144642902214,-14.617952252631953
17,13,-2.6558580680360606,3.856144642902214,-15.403336872263582
17,14,-2.655904592999254,3.7893636882014334,-15.655138921627962
18,0,-2.1911703824454927,4.329652699126631,-14.515834036398811
18,1,-2.6558580680360606,3.856144642902214,-15.403336872263582
18,2,-2.4529668304216354,4.483779937269498,-14.277481156513517
18,3,-2.6553816498138314,3.768764465773863,-15.655138921627962
18,4,-1.7718432703932148,3.856144642902214,-14.617952252631953
18,5,-2.735979753313632,3.856144642902214,-15.403336872263582
18,6,-2.1363348780459335,4.483779937269498,-14.277481156513517
18,7,-2.2002982073474415,3.768764465773863,-15.655138921627962
18,8,-2.6553816498138314,4.849266262536555,-14.617952252631953
18,9,-1.7718432703932148,3.9654052074076978,-14.515834036398811
18,10,-2.1911703824454927,4.01045879629204,-15.403336872263582
18,11,-2.6558580680360606,4.7152852313806575,-14.277481156513517
18,12,-2.4529668304216354,3.7246510064432887,-15.655138921627962
18,13,-2.6603106940841874,3.856144642902214,-14.617952252631953
18,14,-2.278125611771042,4.329652699126631,-14.515834036398811
19,0,-1.7718432703932148,3.856144642902214,-14.617952252631953
19,1,-2.1911703824454927,4.329652699126631,-14.515834036398811
19,2,-2.6553816498138314,4.849266262536555,-14.617952252631953
19,3,-2.6558580680360606,3.856144642902214,-15.403336872263582
19,4,-1.7718432703932148,3.9654052074076978,-14.515834036398811
19,5,-1.7718432703932148,4.7558639868736865,-14.515834036398811
19,6,-2.1911703824454927,4.849266262536555,-14.119342805662932
19,7,-2.6553816498138314,3.856144642902214,-15.655734632765007
19,8,-2.6558580680360606,3.9654052074076978,-13.606504396441348
19,9,-1.9634322694499806,3.856144642902214,-14.617952252631953
19,10,-1.7718432703932148,4.940954476178488,-14.515834036398811
19,11,-2.1911703824454927,4.849266262536555,-14.80126834609949
19,12,-2.6553816498138314,4.493307202548717,-15.403336872263582
19,13,-2.6558580680360606,3.9654052074076978,-14.300515851180984
19,14,-1.7718432703932148,4.1924429074891085,-14.617952252631953
20,0,-2.1911703824454927,4.849266262536555,-14.80126834609949
20,1,-1.7718432703932148,4.1924429074891085,-14.617952252631953
