geration,id,w1,w2,w3
7,12,0.23399640422417778,-8.224635247203217,4.369210020049113
7,13,9.568578047092956,-10.007932279568106,-1.3225150309943032
7,14,-12.925937720062725,19.675392497304944,-16.256289638254305
8,0,-12.707928851145127,18.711625352551998,-16.256289638254305
8,1,-12.925937720062725,19.675392497304944,-16.256289638254305
8,2,-12.961072361194091,18.414765364746735,-16.256289638254305
8,3,-12.816958633068406,19.675392497304944,-16.256289638254305
8,4,-12.961072361194091,19.446805470232622,-16.256289638254305
8,5,-12.707928851145127,20.539269035371614,-16.256289638254305
8,6,-13.879197981071986,18.414765364746735,-16.256289638254305
8,7,-12.961072361194091,19.562750003682744,-16.256289638254305
8,8,-13.464884647601036,19.446805470232622,-16.256289638254305
8,9,-12.961072361194091,18.03677496514731,-16.256289638254305
8,10,-13.685771436254415,19.675392497304944,-16.256289638254305
8,11,-12.925937720062725,18.899541624772297,-16.256289638254305
8,12,-12.961072361194091,20.1053994858173,-16.256289638254305
8,13,-12.816958633068406,19.446805470232622,-16.24363733050055
8,14,-12.961072361194091,18.711625352551998,-15.968950998323166
9,0,-12.961072361194091,18.03677496514731,-16.256289638254305
9,1,-12.961072361194091,19.562750003682744,-16.256289638254305
9,2,-12.816958633068406,19.675392497304944,-16.256289638254305
9,3,-12.961072361194091,19.446805470232622,-16.256289638254305
9,4,-12.961072361194091,20.1053994858173,-16.256289638254305
9,5,-12.961072361194091,19.220404736663045,-16.256289638254305
9,6,-12.961072361194091,19.675392497304944,-16.317094441454675
9,7,-12.00335199745454,19.446805470232622,-16.256289638254305
9,8,-12.961072361194091,20.1053994858173,-16.805536562957673
9,9,-12.961072361194091,17.88703250641408,-16.256289638254305
9,10,-12.961072361194091,20.229926565376903,-16.256289638254305
9,11,-12.961072361194091,19.938189706728405,-16.256289638254305
9,12,-12.453413864230802,19.446805470232622,-16.256289638254305
9,13,-12.961072361194091,20.1053994858173,-15.973653834800032
9,14,-12.961072361194091,18.03677496514731,-15.539706857612407
10,0,-12.816958633068406,19.675392497304944,-16.256289638254305
10,1,-12.00335199745454,19.446805470232622,-16.256289638254305
10,2,-12.961072361194091,19.220404736663045,-16.256289638254305
10,3,-12.453413864230802,19.446805470232622,-16.256289638254305
10,4,-12.961072361194091,20.1053994858173,-15.973653834800032
10,5,-12.816958633068406,19.446805470232622,-15.85429675112594
10,6,-12.00335199745454,19.220404736663045,-16.700981733386357
10,7,-12.58836267936743,19.446805470232622,-16.256289638254305
10,8,-12.453413864230802,20.1053994858173,-15.998448272320053
10,9,-13.846175871694022,19.675392497304944,-16.256289638254305
10,10,-12.816958633068406,19.446805470232622,-16.451861241976662
10,11,-12.00335199745454,19.531581897084454,-16.256289638254305
10,12,-12.961072361194091,19.177877021744703,-16.256289638254305
10,13,-12.453413864230802,20.1053994858173,-15.495213869948413
10,14,-12.961072361194091,19.95904844067969,-16.256289638254305
11,0,-13.846175871694022,19.675392497304944,-16.256289638254305
11,1,-12.816958633068406,19.675392497304944,-16.256289638254305
11,2,-12.00335199745454,19.220404736663045,-16.700981733386357
11,3,-12.58836267936743,19.446805470232622,-16.256289638254305
11,4,-12.961072361194091,19.220404736663045,-16.256289638254305
11,5,-13.025262332822335,19.675392497304944,-16.256289638254305
11,6,-12.816958633068406,19.220404736663045,-16.608976739225426
11,7,-12.00335199745454,19.446805470232622,-16.360330265418487
11,8,-12.58836267936743,19.220404736663045,-15.950870839677483
11,9,-12.961072361194091,19.764025767575184,-16.256289638254305
11,10,-13.90462257110959,19.675392497304944,-16.256289638254305
11,11,-12.631744383606403,19.220404736663045,-16.700981733386357
11,12,-12.845171522180369,19.446805470232622,-16.256289638254305
11,13,-12.58836267936743,19.220404736663045,-15.750228501228376
11,14,-12.961072361194091,19.675392497304944,-16.86545273783176
12,0,-12.58836267936743,19.446805470232622,-16.256289638254305
12,1,-12.00335199745454,19.446805470232622,-16.360330265418487
12,2,-12.816958633068406,19.675392497304944,-16.256289638254305
12,3,-12.00335199745454,19.220404736663045,-16.700981733386357
12,4,-12.961072361194091,19.220404736663045,-16.256289638254305
12,5,-12.58836267936743,19.050517948863995,-16.360330265418487
12,6,-12.00335199745454,18.862748623247672,-16.256289638254305
12,7,-12.816958633068406,19.942011969567847,-16.700981733386357
12,8,-11.694957696883023,19.220404736663045,-16.256289638254305
12,9,-12.961072361194091,19.360262593373537,-16.256289638254305
12,10,-12.58836267936743,19.446805470232622,-16.11132731952372
12,11,-12.00335199745454,19.675392497304944,-16.44590596075843
12,12,-12.816958633068406,18.838653292210708,-16.700981733386357
12,13,-12.00335199745454,19.47262384702453,-16.256289638254305
12,14,-12.468431618046695,19.446805470232622,-16.256289638254305
13,0,-12.00335199745454,19.47262384702453,-16.256289638254305
13,1,-12.816958633068406,19.675392497304944,-16.256289638254305
13,2,-12.961072361194091,19.360262593373537,-16.256289638254305
13,3,-12.816958633068406,18.838653292210708,-16.700981733386357
13,4,-12.00335199745454,19.446805470232622,-16.360330265418487
13,5,-12.00335199745454,19.535931027776762,-16.256289638254305
13,6,-12.816958633068406,18.84375784583804,-16.256289638254305
13,7,-12.961072361194091,18.838653292210708,-17.457359275449992
13,8,-12.628191777906176,19.446805470232622,-16.360330265418487
13,9,-11.817300246874357,19.47262384702453,-16.256289638254305
13,10,-11.383529200698481,19.675392497304944,-16.256289638254305
13,11,-12.816958633068406,19.360262593373537,-16.255204492672235
13,12,-12.961072361194091,18.75892896533195,-16.700981733386357
13,13,-12.816958633068406,18.497050465812727,-16.360330265418487
13,14,-12.94335043959714,19.47262384702453,-16.256289638254305
14,0,-12.00335199745454,19.535931027776762,-16.256289638254305
14,1,-12.816958633068406,18.84375784583804,-16.256289638254305
14,2,-11.817300246874357,19.47262384702453,-16.256289638254305
14,3,-12.00335199745454,19.446805470232622,-16.360330265418487
14,4,-12.961072361194091,18.838653292210708,-17.457359275449992
14,5,-12.00335199745454,19.49547478150614,-16.256289638254305
14,6,-12.816958633068406,18.64256431169025,-16.256289638254305
14,7,-11.066230814143616,19.446805470232622,-16.360330265418487
14,8,-12.00335199745454,18.838653292210708,-16.617614236700383
14,9,-12.961072361194091,19.04955163183961,-16.256289638254305
14,10,-12.00335199745454,18.84375784583804,-16.945753912225626
14,11,-12.816958633068406,18.775618025068287,-16.256289638254305
14,12,-11.817300246874357,19.446805470232622,-16.534465253030817
14,13,-12.00335199745454,18.973287375651317,-17.457359275449992
14,14,-12.695066929479424,19.535931027776762,-16.256289638254305
15,0,-12.961072361194091,19.04955163183961,-16.256289638254305
15,1,-12.816958633068406,18.64256431169025,-16.256289638254305
15,2,-12.00335199745454,18.838653292210708,-16.617614236700383
15,3,-12.816958633068406,18.775618025068287,-16.256289638254305
15,4,-12.00335199745454,19.535931027776762,-16.256289638254305
15,5,-12.961072361194091,18.64256431169025,-17.01747272759341
15,6,-13.651475844310397,18.838653292210708,-16.617614236700383
15,7,-12.686319320542701,18.775618025068287,-16.256289638254305
15,8,-12.816958633068406,18.767004434075417,-16.256289638254305
15,9,-12.885220151787736,19.04955163183961,-16.256289638254305
15,10,-12.961072361194091,18.64256431169025,-17.251894504938406
15,11,-12.816958633068406,18.513536110654655,-16.617614236700383
15,12,-11.82606139317633,18.775618025068287,-16.256289638254305
15,13,-12.816958633068406,19.535931027776762,-16.40380314696684
15,14,-12.00335199745454,19.04955163183961,-16.366401187370986
16,0,-11.82606139317633,18.775618025068287,-16.256289638254305
16,1,-12.885220151787736,19.04955163183961,-16.256289638254305
16,2,-12.961072361194091,18.64256431169025,-17.01747272759341
16,3,-12.686319320542701,18.775618025068287,-16.256289638254305
16,4,-12.961072361194091,19.04955163183961,-16.256289638254305
16,5,-12.074438927049536,19.04955163183961,-16.256289638254305
16,6,-13.221326412001922,18.64256431169025,-17.01747272759341
16,7,-12.060565337744274,18.775618025068287,-16.256289638254305
16,8,-12.686319320542701,19.41459970309704,-16.256289638254305
16,9,-12.961072361194091,18.775618025068287,-17.088569967009274
16,10,-11.82606139317633,19.392699585432936,-16.256289638254305
16,11,-12.885220151787736,18.64256431169025,-16.365495236072036
16,12,-12.961072361194091,18.775618025068287,-15.818152812527234
16,13,-12.487901503634477,19.04955163183961,-16.256289638254305
16,14,-12.494921487543301,18.775618025068287,-16.256289638254305
17,0,-12.961072361194091,19.04955163183961,-16.256289638254305
17,1,-11.82606139317633,18.775618025068287,-16.256289638254305
17,2,-12.885220151787736,18.64256431169025,-16.365495236072036
17,3,-12.885220151787736,19.04955163183961,-16.256289638254305
17,4,-12.686319320542701,18.775618025068287,-16.256289638254305
17,5,-12.961072361194091,18.775618025068287,-16.778310268675995
17,6,-11.82606139317633,17.672377259990473,-16.365495236072036
17,7,-12.885220151787736,19.04955163183961,-16.930252261785085
17,8,-13.31420897608454,18.775618025068287,-16.256289638254305
17,9,-12.686319320542701,18.429245696063486,-16.256289638254305
17,10,-12.961072361194091,18.775618025068287,-17.151265479576423
17,11,-11.82606139317633,18.64256431169025,-17.120803010936314
17,12,-12.885220151787736,19.04955163183961,-16.678525627140765
17,13,-12.885220151787736,18.775618025068287,-17.152895754323737
17,14,-12.686319320542701,19.170531508000902,-16.256289638254305
18,0,-12.961072361194091,18.775618025068287,-17.151265479576423
18,1,-12.885220151787736,19.04955163183961,-16.678525627140765
18,2,-11.82606139317633,18.775618025068287,-16.256289638254305
18,3,-12.961072361194091,18.775618025068287,-16.778310268675995
18,4,-12.885220151787736,19.04955163183961,-16.930252261785085
18,5,-12.05590467985656,19.04955163183961,-16.678525627140765
18,6,-12.885220151787736,18.00299588130791,-16.256289638254305
18,7,-11.82606139317633,18.775618025068287,-16.73947772407119
18,8,-12.961072361194091,19.04955163183961,-16.700111074914858
18,9,-12.885220151787736,18.775618025068287,-17.20443806088997
18,10,-12.961072361194091,19.04955163183961,-16.45865753512427
18,11,-13.666085970431155,18.775618025068287,-16.256289638254305
18,12,-12.344419873007425,18.775618025068287,-16.778310268675995
18,13,-12.835634331584194,19.04955163183961,-16.930252261785085
18,14,-12.885220151787736,18.775618025068287,-16.667232336782693
19,0,-12.885220151787736,18.775618025068287,-17.20443806088997
19,1,-12.961072361194091,19.04955163183961,-16.700111074914858
19,2,-12.961072361194091,18.775618025068287,-16.778310268675995
19,3,-12.05590467985656,19.04955163183961,-16.678525627140765
19,4,-11.82606139317633,18.775618025068287,-16.73947772407119
19,5,-12.885220151787736,19.3347550537455,-16.700111074914858
19,6,-12.961072361194091,18.775618025068287,-16.123020754707014
19,7,-12.961072361194091,18.450637437714533,-16.678525627140765
19,8,-11.078635441360424,18.775618025068287,-16.73947772407119
19,9,-12.691128206381434,18.775618025068287,-17.20443806088997
19,10,-12.885220151787736,19.04955163183961,-15.784857890103227
19,11,-12.961072361194091,18.88565255743384,-16.778310268675995
19,12,-13.94108398532144,19.04955163183961,-16.678525627140765
19,13,-12.05590467985656,17.972188007355985,-16.73947772407119
19,14,-11.82606139317633,18.775618025068287,-17.398746797993567
20,0,-12.961072361194091,18.775618025068287,-16.778310268675995
20,1,-12.885220151787736,19.04955163183961,-15.784857890103227
20,2,-13.94108398532144,19.04955163183961,-16.678525627140765
20,3,-12.05590467985656,17.972188007355985,-16.73947772407119
20,4,-12.691128206381434,18.775618025068287,-17.20443806088997
20,5,-13.42019758121146,19.04955163183961,-15.784857890103227
20,6,-13.211067367031287,19.04955163183961,-16.678525627140765
20,7,-12.95198145228272,17.972188007355985,-16.73947772407119
20,8,-11.772968940137643,18.775618025068287,-17.20443806088997
20,9,-12.691128206381434,18.775618025068287,-17.22163498400266
20,10,-12.961072361194091,19.04955163183961,-14.814033060798412
20,11,-13.361261242112482,19.04955163183961,-16.678525627140765
20,12,-13.94108398532144,17.13636505531101,-16.73947772407119
20,13,-12.05590467985656,18.775618025068287,-16.209481457234045
20,14,-12.691128206381434,18.775618025068287,-16.494167532563186
21,0,-12.691128206381434,18.775618025068287,-16.494167532563186
21,1,-13.42019758121146,19.04955163183961,-15.784857890103227
21,2,-13.361261242112482,19.04955163183961,-16.678525627140765
21,3,-12.961072361194091,18.775618025068287,-16.778310268675995
21,4,-12.05590467985656,17.972188007355985,-16.73947772407119
21,5,-12.893699423270775,19.04955163183961,-15.784857890103227
21,6,-13.42019758121146,19.04955163183961,-16.79005471639339
21,7,-13.361261242112482,19.164021095299063,-16.778310268675995
21,8,-12.961072361194091,18.72554128641458,-16.73947772407119
21,9,-12.391564499581547,18.775618025068287,-16.494167532563186
21,10,-12.691128206381434,19.04955163183961,-16.388078239592105
21,11,-14.076889842096309,19.04955163183961,-16.678525627140765
21,12,-13.361261242112482,19.218326326831658,-16.778310268675995
21,13,-13.946748612755094,17.972188007355985,-16.73947772407119
21,14,-12.05590467985656,17.801703352860123,-16.494167532563186
22,0,-13.361261242112482,19.04955163183961,-16.678525627140765
22,1,-12.893699423270775,19.04955163183961,-15.784857890103227
22,2,-12.05590467985656,17.801703352860123,-16.494167532563186
22,3,-12.691128206381434,18.775618025068287,-16.494167532563186
22,4,-13.42019758121146,19.04955163183961,-15.784857890103227
22,5,-14.317257729985544,19.04955163183961,-15.784857890103227
22,6,-12.893699423270775,18.671697647946793,-16.494167532563186
22,7,-12.05590467985656,18.775618025068287,-17.16079981283548
22,8,-12.691128206381434,19.04955163183961,-15.410585272075426
22,9,-13.42019758121146,19.04955163183961,-16.63359417691899
22,10,-13.361261242112482,19.04955163183961,-15.730658670288488
22,11,-12.893699423270775,17.801703352860123,-16.19328530984201
22,12,-12.985545690558844,18.775618025068287,-16.494167532563186
22,13,-12.691128206381434,19.04955163183961,-15.821487430251596
22,14,-13.01232722854998,19.04955163183961,-16.678525627140765
23,0,-12.691128206381434,18.775618025068287,-16.494167532563186
23,1,-12.691128206381434,19.04955163183961,-15.410585272075426
23,2,-13.42019758121146,19.04955163183961,-16.63359417691899
23,3,-12.893699423270775,17.801703352860123,-16.19328530984201
23,4,-13.361261242112482,19.04955163183961,-16.678525627140765
23,5,-12.691128206381434,19.04955163183961,-14.69923483566161
23,6,-13.005236942341627,19.04955163183961,-16.63359417691899
23,7,-13.657007147505766,17.801703352860123,-16.19328530984201
23,8,-12.893699423270775,18.4479589565886,-16.678525627140765
23,9,-12.746510087376938,18.775618025068287,-16.494167532563186
23,10,-13.167963399657554,19.04955163183961,-15.410585272075426
23,11,-12.691128206381434,19.04955163183961,-16.90668482696711
23,12,-12.473445733515792,17.801703352860123,-16.19328530984201
23,13,-13.343908592964711,19.04955163183961,-16.678525627140765
23,14,-13.361261242112482,18.775618025068287,-15.817555795837361
24,0,-13.361261242112482,19.04955163183961,-16.678525627140765
24,1,-13.005236942341627,19.04955163183961,-16.63359417691899
24,2,-13.657007147505766,17.801703352860123,-16.19328530984201
24,3,-12.691128206381434,19.04955163183961,-16.90668482696711
24,4,-13.343908592964711,19.04955163183961,-16.678525627140765
24,5,-12.703259124246568,19.04955163183961,-16.63359417691899
24,6,-13.005236942341627,17.801703352860123,-15.418195375627027
24,7,-13.657007147505766,19.781979268117265,-16.90668482696711
24,8,-12.691128206381434,19.04955163183961,-17.04953429588759
24,9,-14.207926186489033,19.04955163183961,-16.678525627140765
24,10,-13.361261242112482,19.04955163183961,-15.928603855345356
24,11,-13.005236942341627,17.801703352860123,-17.130183225190578
24,12,-13.657007147505766,19.04955163183961,-16.146039929858755
24,13,-12.585923555362296,19.04955163183961,-16.678525627140765
24,14,-14.017448301687088,19.04955163183961,-16.678525627140765
25,0,-13.005236942341627,17.801703352860123,-17.130183225190578
25,1,-13.361261242112482,19.04955163183961,-16.678525627140765
25,2,-13.005236942341627,19.04955163183961,-16.63359417691899
25,3,-12.691128206381434,19.04955163183961,-16.90668482696711
25,4,-13.343908592964711,19.04955163183961,-16.678525627140765
25,5,-13.005236942341627,18.837873247792352,-16.678525627140765
25,6,-14.141528540790908,19.04955163183961,-16.63359417691899
25,7,-13.005236942341627,19.04955163183961,-16.531128665777178
25,8,-11.723958846492087,19.04955163183961,-16.678525627140765
25,9,-13.343908592964711,16.81907036557034,-17.130183225190578
25,10,-13.005236942341627,19.04955163183961,-17.435290469818952
25,11,-13.361261242112482,19.04955163183961,-16.53328132730741
25,12,-13.005236942341627,19.52247391201732,-16.90668482696711
25,13,-12.691128206381434,18.312101077649146,-16.678525627140765
25,14,-13.343908592964711,18.405906995692064,-17.130183225190578
26,0,-13.005236942341627,18.837873247792352,-16.678525627140765
26,1,-13.005236942341627,17.801703352860123,-17.130183225190578
26,2,-13.005236942341627,19.04955163183961,-17.435290469818952
26,3,-14.141528540790908,19.04955163183961,-16.63359417691899
26,4,-13.005236942341627,19.04955163183961,-16.531128665777178
26,5,-13.005236942341627,17.801703352860123,-16.646981091551144
26,6,-13.005236942341627,19.04955163183961,-16.915987184094263
26,7,-13.005236942341627,19.542688510870917,-16.63359417691899
26,8,-14.141528540790908,19.04955163183961,-16.212592381901008
26,9,-13.005236942341627,18.064573207919562,-16.678525627140765
26,10,-13.005236942341627,17.801703352860123,-17.521716239794518
26,11,-13.951053144028457,19.04955163183961,-17.435290469818952
26,12,-12.670612931929675,19.04955163183961,-16.63359417691899
26,13,-14.141528540790908,19.04955163183961,-16.949611810740986
26,14,-13.005236942341627,18.837873247792352,-16.17819468757243
27,0,-13.005236942341627,18.837873247792352,-16.678525627140765
27,1,-13.005236942341627,17.801703352860123,-17.130183225190578
27,2,-13.005236942341627,19.04955163183961,-17.435290469818952
27,3,-14.141528540790908,19.04955163183961,-16.949611810740986
27,4,-13.005236942341627,19.04955163183961,-16.531128665777178
27,5,-13.973757986535766,17.801703352860123,-17.130183225190578
27,6,-13.70447112234061,19.04955163183961,-17.435290469818952
27,7,-13.005236942341627,19.343961174732407,-16.949611810740986
27,8,-14.141528540790908,19.601502464149934,-16.531128665777178
27,9,-13.005236942341627,18.837873247792352,-16.16662201724644
27,10,-13.120256580919001,17.801703352860123,-17.130183225190578
27,11,-13.005236942341627,19.04955163183961,-16.541654116427065
27,12,-13.005236942341627,19.04955163183961,-16.409553721029198
27,13,-14.491755063911578,19.04955163183961,-16.531128665777178
27,14,-13.005236942341627,19.730673258634525,-16.678525627140765
28,0,-14.141528540790908,19.04955163183961,-16.949611810740986
28,1,-13.973757986535766,17.801703352860123,-17.130183225190578
28,2,-13.005236942341627,18.837873247792352,-16.678525627140765
28,3,-13.005236942341627,19.04955163183961,-17.435290469818952
28,4,-13.70447112234061,19.04955163183961,-17.435290469818952
28,5,-14.141528540790908,17.970663025264088,-17.130183225190578
28,6,-13.973757986535766,18.53283997844752,-16.678525627140765
28,7,-13.005236942341627,19.04955163183961,-16.60679537910514
28,8,-13.005236942341627,18.346159217532485,-17.435290469818952
28,9,-13.226253131522123,19.04955163183961,-16.949611810740986
28,10,-14.141528540790908,17.458894222387382,-17.130183225190578
28,11,-13.973757986535766,18.837873247792352,-16.941819737658246
28,12,-13.492887123036121,19.04955163183961,-17.435290469818952
28,13,-13.005236942341627,19.04955163183961,-17.261034703849234
28,14,-13.70447112234061,19.04955163183961,-17.499859261902415
29,0,-13.005236942341627,19.04955163183961,-17.261034703849234
29,1,-13.005236942341627,19.04955163183961,-17.435290469818952
29,2,-13.492887123036121,19.04955163183961,-17.435290469818952
29,3,-13.70447112234061,19.04955163183961,-17.435290469818952
29,4,-13.973757986535766,17.801703352860123,-17.130183225190578
29,5,-13.005236942341627,18.825469611644746,-17.435290469818952
29,6,-13.005236942341627,19.37811140066664,-17.435290469818952
29,7,-13.492887123036121,19.04955163183961,-18.26313475454142
29,8,-13.810994258958988,17.801703352860123,-17.130183225190578
29,9,-13.973757986535766,18.395826089738534,-17.261034703849234
29,10,-13.005236942341627,18.692069770176282,-17.435290469818952
29,11,-13.005236942341627,19.20081374572352,-17.435290469818952
29,12,-13.492887123036121,19.72923122668062,-17.435290469818952
29,13,-13.70447112234061,17.801703352860123,-16.71131644068847
29,14,-13.973757986535766,19.04955163183961,-17.353142121841834
30,0,-13.492887123036121,19.04955163183961,-18.26313475454142
30,1,-13.492887123036121,19.04955163183961,-17.435290469818952
30,2,-13.005236942341627,18.692069770176282,-17.435290469818952
30,3,-13.973757986535766,19.04955163183961,-17.353142121841834
30,4,-13.005236942341627,19.04955163183961,-17.261034703849234
30,5,-13.492887123036121,19.372912923595514,-17.435290469818952
30,6,-13.492887123036121,18.692069770176282,-17.25450579569151
30,7,-13.005236942341627,19.666113718162695,-17.353142121841834
30,8,-13.973757986535766,19.04955163183961,-16.683494610434618
30,9,-12.365077784039997,19.04955163183961,-18.26313475454142
30,10,-12.9159099585793,19.04955163183961,-17.435290469818952
30,11,-13.492887123036121,19.14637950054812,-17.435290469818952
30,12,-13.005236942341627,19.04955163183961,-16.810711091730948
30,13,-13.973757986535766,19.16021506528465,-17.261034703849234
30,14,-13.005236942341627,19.04955163183961,-18.836797633300275
